Cash Five,3,19,1996,34,26,10,16,32
Cash Five,3,22,1996,27,11,18,16,8
Cash Five,3,26,1996,11,34,38,31,7
Cash Five,3,29,1996,21,7,29,36,14
Cash Five,4,2,1996,2,38,31,3,11
Cash Five,4,5,1996,17,38,32,4,14
Cash Five,4,9,1996,30,15,9,6,27
Cash Five,4,12,1996,6,5,24,21,15
Cash Five,4,16,1996,17,16,7,20,8
Cash Five,4,19,1996,13,30,32,9,20
Cash Five,4,23,1996,5,21,17,4,19
Cash Five,4,26,1996,24,15,13,31,5
Cash Five,4,30,1996,26,9,30,29,27
Cash Five,5,3,1996,20,17,19,39,33
Cash Five,5,7,1996,30,13,5,36,18
Cash Five,5,10,1996,15,26,30,21,16
Cash Five,5,14,1996,25,1,30,7,14
Cash Five,5,17,1996,12,22,3,8,35
Cash Five,5,21,1996,37,23,10,5,15
Cash Five,5,24,1996,32,15,21,19,8
Cash Five,5,28,1996,17,24,29,22,28
Cash Five,5,31,1996,16,25,21,39,17
Cash Five,6,4,1996,8,1,7,26,21
Cash Five,6,7,1996,32,35,34,17,37
Cash Five,6,11,1996,38,37,28,11,26
Cash Five,6,14,1996,18,19,38,10,13
Cash Five,6,18,1996,6,16,36,2,8
Cash Five,6,21,1996,37,18,16,4,1
Cash Five,6,25,1996,8,23,9,19,20
Cash Five,6,28,1996,26,7,23,25,38
Cash Five,7,2,1996,26,33,32,17,7
Cash Five,7,5,1996,15,23,20,17,12
Cash Five,7,9,1996,38,26,24,20,8
Cash Five,7,12,1996,22,32,33,23,8
Cash Five,7,16,1996,1,30,24,18,3
Cash Five,7,19,1996,13,39,38,33,36
Cash Five,7,23,1996,27,26,31,36,12
Cash Five,7,26,1996,26,10,24,6,17
Cash Five,7,30,1996,3,27,6,13,8
Cash Five,8,2,1996,11,10,20,25,9
Cash Five,8,6,1996,24,22,4,35,3
Cash Five,8,9,1996,35,9,26,17,22
Cash Five,8,13,1996,6,5,16,19,35
Cash Five,8,16,1996,33,20,30,38,1
Cash Five,8,20,1996,6,28,20,14,12
Cash Five,8,23,1996,26,24,16,6,23
Cash Five,8,27,1996,16,39,35,7,20
Cash Five,8,30,1996,2,1,22,11,23
Cash Five,9,3,1996,15,37,35,7,2
Cash Five,9,6,1996,37,3,38,34,30
Cash Five,9,10,1996,23,11,21,12,35
Cash Five,9,13,1996,18,34,9,26,8
Cash Five,9,17,1996,31,19,39,33,23
Cash Five,9,20,1996,38,25,19,35,18
Cash Five,9,24,1996,17,18,20,36,30
Cash Five,9,27,1996,3,16,35,31,5
Cash Five,10,1,1996,34,2,30,36,23
Cash Five,10,4,1996,3,4,8,33,10
Cash Five,10,8,1996,36,8,31,21,23
Cash Five,10,11,1996,32,17,34,6,16
Cash Five,10,15,1996,25,17,6,31,9
Cash Five,10,18,1996,34,1,4,23,10
Cash Five,10,22,1996,10,15,38,6,29
Cash Five,10,25,1996,37,25,20,24,35
Cash Five,10,29,1996,37,2,24,36,7
Cash Five,11,1,1996,9,24,34,5,8
Cash Five,11,5,1996,4,14,18,20,7
Cash Five,11,8,1996,27,31,39,1,32
Cash Five,11,12,1996,2,34,39,33,16
Cash Five,11,15,1996,5,33,15,28,16
Cash Five,11,19,1996,14,9,21,11,22
Cash Five,11,22,1996,27,4,26,16,20
Cash Five,11,25,1996,19,7,25,10,3
Cash Five,11,26,1996,15,14,28,26,20
Cash Five,11,28,1996,6,29,15,37,18
Cash Five,11,29,1996,17,21,11,7,35
Cash Five,12,2,1996,29,35,14,27,20
Cash Five,12,3,1996,26,38,27,33,24
Cash Five,12,5,1996,28,22,30,15,24
Cash Five,12,6,1996,33,29,28,25,6
Cash Five,12,9,1996,8,39,23,17,2
Cash Five,12,10,1996,33,17,12,9,35
Cash Five,12,12,1996,16,9,36,2,32
Cash Five,12,13,1996,23,15,27,26,22
Cash Five,12,16,1996,32,2,25,29,13
Cash Five,12,17,1996,27,18,9,36,30
Cash Five,12,19,1996,21,32,24,3,29
Cash Five,12,20,1996,38,13,7,4,12
Cash Five,12,23,1996,25,12,6,36,3
Cash Five,12,24,1996,10,18,4,7,17
Cash Five,12,26,1996,34,21,33,12,28
Cash Five,12,27,1996,5,12,21,7,15
Cash Five,12,30,1996,14,38,4,33,27
Cash Five,12,31,1996,18,21,13,5,6
Cash Five,1,2,1997,6,13,15,17,29
Cash Five,1,3,1997,2,23,32,27,6
Cash Five,1,6,1997,37,38,34,29,11
Cash Five,1,7,1997,7,22,26,35,9
Cash Five,1,9,1997,10,20,23,38,25
Cash Five,1,10,1997,22,34,15,17,13
Cash Five,1,13,1997,34,15,9,2,18
Cash Five,1,14,1997,6,10,4,26,16
Cash Five,1,16,1997,1,5,28,10,13
Cash Five,1,17,1997,20,5,34,28,13
Cash Five,1,20,1997,25,16,30,31,39
Cash Five,1,21,1997,19,7,30,28,4
Cash Five,1,23,1997,3,18,19,36,22
Cash Five,1,24,1997,24,27,1,14,20
Cash Five,1,27,1997,5,33,24,15,16
Cash Five,1,28,1997,19,14,27,1,18
Cash Five,1,30,1997,10,31,39,35,1
Cash Five,1,31,1997,16,9,5,39,20
Cash Five,2,3,1997,25,21,12,29,26
Cash Five,2,4,1997,27,38,37,15,12
Cash Five,2,6,1997,14,9,10,1,4
Cash Five,2,7,1997,23,14,28,39,7
Cash Five,2,10,1997,1,22,20,9,17
Cash Five,2,11,1997,38,14,11,3,28
Cash Five,2,13,1997,3,23,9,32,24
Cash Five,2,14,1997,6,27,19,23,14
Cash Five,2,17,1997,28,33,24,37,30
Cash Five,2,18,1997,27,37,24,22,11
Cash Five,2,20,1997,15,16,33,22,11
Cash Five,2,21,1997,19,13,8,7,5
Cash Five,2,24,1997,5,12,9,32,3
Cash Five,2,25,1997,38,33,25,2,36
Cash Five,2,27,1997,24,34,13,2,23
Cash Five,2,28,1997,39,32,27,13,26
Cash Five,3,3,1997,2,6,22,24,27
Cash Five,3,4,1997,8,4,23,35,2
Cash Five,3,6,1997,31,33,19,20,4
Cash Five,3,7,1997,6,8,30,34,13
Cash Five,3,10,1997,34,28,1,26,19
Cash Five,3,11,1997,25,22,15,27,19
Cash Five,3,13,1997,10,16,37,9,31
Cash Five,3,14,1997,33,5,16,24,28
Cash Five,3,17,1997,5,16,19,18,17
Cash Five,3,18,1997,33,19,12,39,35
Cash Five,3,20,1997,18,28,37,10,11
Cash Five,3,21,1997,14,28,24,2,6
Cash Five,3,24,1997,6,12,32,27,2
Cash Five,3,25,1997,1,22,31,35,13
Cash Five,3,27,1997,31,22,17,23,20
Cash Five,3,28,1997,33,27,37,3,2
Cash Five,3,31,1997,36,33,14,31,10
Cash Five,4,1,1997,32,20,10,4,21
Cash Five,4,3,1997,20,22,28,37,26
Cash Five,4,4,1997,36,29,8,18,31
Cash Five,4,7,1997,39,7,37,35,5
Cash Five,4,8,1997,31,28,13,37,8
Cash Five,4,10,1997,16,28,6,34,4
Cash Five,4,11,1997,4,11,27,16,22
Cash Five,4,14,1997,8,19,32,15,14
Cash Five,4,15,1997,34,16,25,21,5
Cash Five,4,17,1997,29,15,4,13,31
Cash Five,4,18,1997,3,26,33,14,27
Cash Five,4,21,1997,37,36,21,28,27
Cash Five,4,22,1997,26,39,34,9,36
Cash Five,4,24,1997,37,32,33,34,20
Cash Five,4,25,1997,11,18,10,7,33
Cash Five,4,28,1997,8,31,30,10,28
Cash Five,4,29,1997,9,29,35,24,13
Cash Five,5,1,1997,36,38,4,1,5
Cash Five,5,2,1997,6,9,10,24,29
Cash Five,5,5,1997,31,35,7,19,26
Cash Five,5,6,1997,15,14,12,10,31
Cash Five,5,8,1997,38,10,5,33,12
Cash Five,5,9,1997,15,6,32,30,23
Cash Five,5,12,1997,28,8,17,7,1
Cash Five,5,13,1997,36,7,3,24,34
Cash Five,5,15,1997,39,4,7,24,21
Cash Five,5,16,1997,6,17,32,3,20
Cash Five,5,19,1997,27,8,14,35,32
Cash Five,5,20,1997,39,28,29,33,18
Cash Five,5,22,1997,9,26,14,15,24
Cash Five,5,23,1997,2,3,26,22,34
Cash Five,5,26,1997,6,26,21,24,12
Cash Five,5,27,1997,33,9,35,14,24
Cash Five,5,29,1997,39,3,14,24,10
Cash Five,5,30,1997,33,22,1,12,23
Cash Five,6,2,1997,8,16,2,36,9
Cash Five,6,3,1997,5,11,34,37,39
Cash Five,6,5,1997,9,22,3,32,7
Cash Five,6,6,1997,31,15,33,3,39
Cash Five,6,9,1997,20,25,22,12,36
Cash Five,6,10,1997,35,18,4,13,29
Cash Five,6,12,1997,3,2,9,7,24
Cash Five,6,13,1997,9,39,32,27,35
Cash Five,6,16,1997,20,9,25,8,18
Cash Five,6,17,1997,38,14,32,31,16
Cash Five,6,19,1997,11,6,19,17,38
Cash Five,6,20,1997,10,4,29,11,36
Cash Five,6,23,1997,20,9,11,28,22
Cash Five,6,24,1997,13,28,17,39,33
Cash Five,6,26,1997,34,26,20,8,14
Cash Five,6,27,1997,39,19,16,26,29
Cash Five,6,30,1997,28,2,15,3,12
Cash Five,7,1,1997,38,22,13,25,10
Cash Five,7,3,1997,10,13,5,26,2
Cash Five,7,4,1997,32,6,38,11,39
Cash Five,7,7,1997,21,7,15,23,36
Cash Five,7,8,1997,9,20,18,24,2
Cash Five,7,10,1997,39,30,19,33,10
Cash Five,7,11,1997,4,10,13,6,33
Cash Five,7,14,1997,32,3,12,25,34
Cash Five,7,15,1997,13,15,27,26,35
Cash Five,7,17,1997,33,16,37,20,38
Cash Five,7,18,1997,37,34,25,16,15
Cash Five,7,21,1997,34,38,18,29,25
Cash Five,7,22,1997,28,37,21,31,32
Cash Five,7,24,1997,5,25,2,30,3
Cash Five,7,25,1997,37,12,2,32,13
Cash Five,7,28,1997,5,22,23,27,19
Cash Five,7,29,1997,9,22,16,25,1
Cash Five,7,31,1997,18,1,11,16,3
Cash Five,8,1,1997,30,39,8,26,22
Cash Five,8,4,1997,21,4,38,34,35
Cash Five,8,5,1997,37,20,16,23,10
Cash Five,8,7,1997,8,11,36,1,28
Cash Five,8,8,1997,10,6,11,7,17
Cash Five,8,11,1997,15,14,39,34,37
Cash Five,8,12,1997,15,29,19,37,33
Cash Five,8,14,1997,34,17,39,37,3
Cash Five,8,15,1997,23,3,1,22,2
Cash Five,8,18,1997,26,7,25,31,36
Cash Five,8,19,1997,29,22,3,24,33
Cash Five,8,21,1997,3,38,13,16,12
Cash Five,8,22,1997,31,7,24,23,2
Cash Five,8,25,1997,8,22,39,15,27
Cash Five,8,26,1997,5,20,27,35,1
Cash Five,8,28,1997,15,3,14,9,2
Cash Five,8,29,1997,5,23,15,1,11
Cash Five,9,1,1997,25,14,39,20,7
Cash Five,9,2,1997,20,25,30,7,34
Cash Five,9,4,1997,7,10,15,1,2
Cash Five,9,5,1997,34,5,4,37,19
Cash Five,9,8,1997,1,39,31,9,23
Cash Five,9,9,1997,15,22,2,19,10
Cash Five,9,11,1997,4,38,29,18,37
Cash Five,9,12,1997,31,28,15,18,26
Cash Five,9,15,1997,23,34,20,16,5
Cash Five,9,16,1997,10,33,36,37,17
Cash Five,9,18,1997,20,37,3,34,16
Cash Five,9,19,1997,6,37,8,7,31
Cash Five,9,22,1997,12,8,4,29,1
Cash Five,9,23,1997,14,37,32,12,35
Cash Five,9,25,1997,20,38,28,37,30
Cash Five,9,26,1997,31,22,38,8,21
Cash Five,9,29,1997,37,30,28,22,27
Cash Five,9,30,1997,28,29,13,17,38
Cash Five,10,2,1997,21,11,25,33,35
Cash Five,10,3,1997,4,11,20,37,21
Cash Five,10,6,1997,5,7,8,25,17
Cash Five,10,7,1997,23,5,3,22,15
Cash Five,10,9,1997,22,30,36,25,19
Cash Five,10,10,1997,38,8,21,24,3
Cash Five,10,13,1997,8,28,4,32,36
Cash Five,10,14,1997,31,30,14,15,11
Cash Five,10,16,1997,14,32,27,20,30
Cash Five,10,17,1997,24,15,32,23,27
Cash Five,10,20,1997,5,32,12,9,38
Cash Five,10,21,1997,2,16,7,30,17
Cash Five,10,23,1997,1,28,25,39,16
Cash Five,10,24,1997,31,4,18,25,26
Cash Five,10,27,1997,26,12,37,32,18
Cash Five,10,28,1997,22,10,38,20,3
Cash Five,10,30,1997,14,24,31,26,13
Cash Five,10,31,1997,28,39,7,31,18
Cash Five,11,3,1997,7,11,31,12,25
Cash Five,11,4,1997,21,6,22,10,37
Cash Five,11,6,1997,36,34,30,7,8
Cash Five,11,7,1997,8,37,10,9,7
Cash Five,11,10,1997,8,33,28,19,39
Cash Five,11,11,1997,27,32,7,33,34
Cash Five,11,13,1997,6,34,21,36,27
Cash Five,11,14,1997,3,24,27,31,8
Cash Five,11,17,1997,33,4,28,37,38
Cash Five,11,18,1997,36,15,26,6,35
Cash Five,11,20,1997,6,16,37,20,31
Cash Five,11,21,1997,23,25,26,27,29
Cash Five,11,24,1997,37,18,38,13,27
Cash Five,11,25,1997,37,15,20,22,34
Cash Five,11,27,1997,13,38,11,14,30
Cash Five,11,28,1997,12,22,11,5,34
Cash Five,12,1,1997,31,39,9,11,14
Cash Five,12,2,1997,10,4,32,11,31
Cash Five,12,4,1997,9,25,20,4,1
Cash Five,12,5,1997,21,18,8,32,26
Cash Five,12,8,1997,25,34,6,13,38
Cash Five,12,9,1997,10,3,15,11,7
Cash Five,12,11,1997,32,18,35,20,10
Cash Five,12,12,1997,35,25,38,34,32
Cash Five,12,15,1997,8,11,16,37,21
Cash Five,12,16,1997,21,31,29,3,28
Cash Five,12,18,1997,11,8,5,19,36
Cash Five,12,19,1997,21,12,17,10,15
Cash Five,12,22,1997,8,28,34,19,12
Cash Five,12,23,1997,22,4,37,32,27
Cash Five,12,25,1997,34,13,28,31,19
Cash Five,12,26,1997,38,37,16,22,2
Cash Five,12,29,1997,12,26,24,37,4
Cash Five,12,30,1997,11,12,5,23,6
Cash Five,1,1,1998,7,17,27,29,33
Cash Five,1,2,1998,17,7,35,2,3
Cash Five,1,5,1998,33,34,31,9,24
Cash Five,1,6,1998,9,35,30,34,12
Cash Five,1,8,1998,24,27,18,36,5
Cash Five,1,9,1998,31,22,1,2,12
Cash Five,1,12,1998,35,8,14,21,19
Cash Five,1,13,1998,13,2,19,10,31
Cash Five,1,15,1998,3,39,37,2,38
Cash Five,1,16,1998,1,21,26,39,29
Cash Five,1,19,1998,34,31,10,24,15
Cash Five,1,20,1998,31,27,28,36,12
Cash Five,1,22,1998,17,28,39,2,22
Cash Five,1,23,1998,25,6,26,9,10
Cash Five,1,26,1998,16,31,23,38,27
Cash Five,1,27,1998,36,33,22,25,26
Cash Five,1,29,1998,21,34,4,38,13
Cash Five,1,30,1998,37,33,10,13,16
Cash Five,2,2,1998,25,5,30,6,31
Cash Five,2,3,1998,12,17,23,24,13
Cash Five,2,5,1998,33,12,26,10,3
Cash Five,2,6,1998,8,38,25,16,3
Cash Five,2,9,1998,36,23,35,27,10
Cash Five,2,10,1998,16,34,36,1,7
Cash Five,2,12,1998,23,30,19,20,13
Cash Five,2,13,1998,39,36,8,38,13
Cash Five,2,16,1998,37,11,29,17,26
Cash Five,2,17,1998,25,1,11,34,3
Cash Five,2,19,1998,31,13,26,2,37
Cash Five,2,20,1998,10,18,3,21,16
Cash Five,2,23,1998,30,12,14,31,33
Cash Five,2,24,1998,31,19,12,8,22
Cash Five,2,26,1998,4,28,17,31,23
Cash Five,2,27,1998,20,33,31,38,30
Cash Five,3,2,1998,4,38,30,23,19
Cash Five,3,3,1998,7,32,31,3,8
Cash Five,3,5,1998,17,15,24,30,29
Cash Five,3,6,1998,33,9,30,29,28
Cash Five,3,9,1998,1,7,39,36,2
Cash Five,3,10,1998,39,22,25,17,12
Cash Five,3,12,1998,22,37,4,36,5
Cash Five,3,13,1998,5,3,14,13,20
Cash Five,3,16,1998,8,1,16,28,3
Cash Five,3,17,1998,7,17,38,15,28
Cash Five,3,19,1998,30,33,25,15,29
Cash Five,3,20,1998,13,19,20,37,30
Cash Five,3,23,1998,30,37,22,29,19
Cash Five,3,24,1998,35,14,28,11,27
Cash Five,3,26,1998,26,20,11,28,5
Cash Five,3,27,1998,2,7,17,14,12
Cash Five,3,30,1998,25,36,6,21,35
Cash Five,3,31,1998,25,27,9,29,13
Cash Five,4,2,1998,6,31,20,37,2
Cash Five,4,3,1998,32,2,7,5,25
Cash Five,4,6,1998,37,3,9,27,15
Cash Five,4,7,1998,28,34,33,38,14
Cash Five,4,9,1998,3,28,6,15,38
Cash Five,4,10,1998,15,24,35,12,1
Cash Five,4,13,1998,25,38,36,2,39
Cash Five,4,14,1998,3,28,31,1,26
Cash Five,4,16,1998,11,29,39,15,6
Cash Five,4,17,1998,5,30,18,3,11
Cash Five,4,20,1998,28,35,29,30,20
Cash Five,4,21,1998,7,38,2,6,22
Cash Five,4,23,1998,2,33,3,20,4
Cash Five,4,24,1998,4,37,16,29,24
Cash Five,4,27,1998,9,16,8,27,6
Cash Five,4,28,1998,1,4,38,20,30
Cash Five,4,30,1998,7,8,29,12,27
Cash Five,5,1,1998,17,35,1,25,31
Cash Five,5,4,1998,1,8,26,38,25
Cash Five,5,5,1998,21,23,15,16,1
Cash Five,5,7,1998,33,17,25,14,30
Cash Five,5,8,1998,8,21,1,15,19
Cash Five,5,11,1998,17,19,14,39,37
Cash Five,5,12,1998,26,1,19,9,22
Cash Five,5,14,1998,26,15,39,38,21
Cash Five,5,15,1998,6,24,14,33,9
Cash Five,5,18,1998,38,30,23,27,22
Cash Five,5,19,1998,33,18,11,5,13
Cash Five,5,21,1998,8,12,6,38,23
Cash Five,5,22,1998,37,6,22,25,11
Cash Five,5,25,1998,16,30,5,38,27
Cash Five,5,26,1998,13,11,29,6,33
Cash Five,5,28,1998,10,21,17,5,16
Cash Five,5,29,1998,32,27,7,16,13
Cash Five,6,1,1998,33,6,17,11,36
Cash Five,6,2,1998,29,35,24,18,37
Cash Five,6,4,1998,19,37,13,21,11
Cash Five,6,5,1998,5,37,3,25,21
Cash Five,6,8,1998,31,17,11,15,34
Cash Five,6,9,1998,1,18,39,4,25
Cash Five,6,11,1998,19,7,5,24,6
Cash Five,6,12,1998,5,39,2,12,7
Cash Five,6,15,1998,35,21,2,38,20
Cash Five,6,16,1998,21,14,23,20,30
Cash Five,6,18,1998,38,11,13,32,34
Cash Five,6,19,1998,2,16,13,35,19
Cash Five,6,22,1998,31,20,11,19,36
Cash Five,6,23,1998,16,21,26,14,29
Cash Five,6,25,1998,25,28,2,36,14
Cash Five,6,26,1998,11,7,29,22,13
Cash Five,6,29,1998,21,26,36,38,1
Cash Five,6,30,1998,2,9,20,36,8
Cash Five,7,2,1998,32,35,18,19,22
Cash Five,7,3,1998,38,9,13,6,7
Cash Five,7,6,1998,4,23,15,27,30
Cash Five,7,7,1998,11,25,19,32,38
Cash Five,7,9,1998,20,33,17,2,38
Cash Five,7,10,1998,24,8,35,4,31
Cash Five,7,13,1998,13,10,21,27,25
Cash Five,7,14,1998,16,38,30,34,25
Cash Five,7,16,1998,33,16,2,18,30
Cash Five,7,17,1998,25,24,13,33,37
Cash Five,7,20,1998,12,4,5,3,37
Cash Five,7,21,1998,12,39,31,13,28
Cash Five,7,23,1998,3,27,4,14,6
Cash Five,7,24,1998,20,34,8,22,3
Cash Five,7,27,1998,34,30,21,36,15
Cash Five,7,28,1998,25,23,7,27,11
Cash Five,7,30,1998,13,30,27,22,4
Cash Five,7,31,1998,37,28,20,14,36
Cash Five,8,3,1998,27,13,9,7,12
Cash Five,8,4,1998,10,13,20,35,29
Cash Five,8,6,1998,27,2,35,9,38
Cash Five,8,7,1998,34,9,23,14,11
Cash Five,8,10,1998,38,11,19,7,37
Cash Five,8,11,1998,18,14,2,33,16
Cash Five,8,13,1998,25,14,32,2,3
Cash Five,8,14,1998,9,17,26,1,29
Cash Five,8,17,1998,18,37,32,13,28
Cash Five,8,18,1998,21,30,14,32,29
Cash Five,8,20,1998,17,18,22,23,10
Cash Five,8,21,1998,36,9,10,31,35
Cash Five,8,24,1998,37,11,32,29,27
Cash Five,8,25,1998,8,23,12,31,16
Cash Five,8,27,1998,27,15,11,37,12
Cash Five,8,28,1998,17,22,33,32,39
Cash Five,8,31,1998,22,35,26,29,38
Cash Five,9,1,1998,12,32,8,24,2
Cash Five,9,3,1998,33,9,30,19,34
Cash Five,9,4,1998,3,6,39,15,8
Cash Five,9,7,1998,13,18,31,27,24
Cash Five,9,8,1998,34,14,9,4,19
Cash Five,9,10,1998,1,3,19,17,5
Cash Five,9,11,1998,15,23,20,8,25
Cash Five,9,14,1998,33,20,23,16,17
Cash Five,9,15,1998,21,22,25,1,16
Cash Five,9,17,1998,7,27,20,4,15
Cash Five,9,18,1998,6,37,34,7,15
Cash Five,9,21,1998,22,29,11,35,3
Cash Five,9,22,1998,2,19,32,36,38
Cash Five,9,24,1998,30,17,37,2,12
Cash Five,9,25,1998,15,25,21,6,19
Cash Five,9,28,1998,15,33,4,5,32
Cash Five,9,29,1998,30,36,10,35,31
Cash Five,10,1,1998,24,8,23,37,14
Cash Five,10,2,1998,27,36,12,33,3
Cash Five,10,5,1998,39,9,35,10,3
Cash Five,10,6,1998,26,17,33,19,4
Cash Five,10,8,1998,13,26,16,21,4
Cash Five,10,9,1998,16,30,15,26,31
Cash Five,10,12,1998,25,19,12,27,10
Cash Five,10,13,1998,26,34,2,33,14
Cash Five,10,15,1998,6,26,7,34,16
Cash Five,10,16,1998,33,38,32,36,3
Cash Five,10,19,1998,23,28,9,16,17
Cash Five,10,20,1998,20,22,5,18,14
Cash Five,10,22,1998,15,37,5,34,30
Cash Five,10,23,1998,14,29,4,19,11
Cash Five,10,26,1998,5,23,17,38,34
Cash Five,10,27,1998,20,15,7,13,19
Cash Five,10,29,1998,17,32,36,38,30
Cash Five,10,30,1998,15,25,2,4,6
Cash Five,11,2,1998,13,8,23,37,1
Cash Five,11,3,1998,4,2,26,3,14
Cash Five,11,5,1998,24,1,16,38,18
Cash Five,11,6,1998,21,8,27,24,30
Cash Five,11,9,1998,1,31,20,12,19
Cash Five,11,10,1998,21,2,20,13,29
Cash Five,11,12,1998,39,19,31,13,32
Cash Five,11,13,1998,39,32,10,19,26
Cash Five,11,16,1998,27,22,25,1,6
Cash Five,11,17,1998,31,32,36,1,29
Cash Five,11,19,1998,5,14,10,16,19
Cash Five,11,20,1998,12,27,11,15,16
Cash Five,11,23,1998,4,25,28,29,32
Cash Five,11,24,1998,16,39,17,7,3
Cash Five,11,26,1998,21,37,12,18,4
Cash Five,11,27,1998,1,7,13,14,17
Cash Five,11,30,1998,2,36,37,22,29
Cash Five,12,1,1998,38,34,25,1,18
Cash Five,12,3,1998,39,30,13,10,20
Cash Five,12,4,1998,21,17,26,10,20
Cash Five,12,7,1998,12,34,20,16,32
Cash Five,12,8,1998,13,10,31,39,22
Cash Five,12,10,1998,5,28,39,2,33
Cash Five,12,11,1998,5,30,3,11,25
Cash Five,12,14,1998,9,15,39,8,29
Cash Five,12,15,1998,3,15,33,35,39
Cash Five,12,17,1998,2,36,9,19,20
Cash Five,12,18,1998,20,35,21,2,32
Cash Five,12,21,1998,16,22,28,26,2
Cash Five,12,22,1998,38,11,19,20,9
Cash Five,12,24,1998,26,31,29,25,32
Cash Five,12,25,1998,19,27,21,7,29
Cash Five,12,28,1998,12,34,21,24,23
Cash Five,12,29,1998,20,8,39,24,12
Cash Five,12,31,1998,18,34,25,22,4
Cash Five,1,1,1999,7,5,18,25,4
Cash Five,1,4,1999,5,17,7,14,12
Cash Five,1,5,1999,13,2,9,19,18
Cash Five,1,7,1999,29,38,36,39,12
Cash Five,1,8,1999,31,26,2,30,25
Cash Five,1,11,1999,2,19,28,33,12
Cash Five,1,12,1999,7,35,30,13,37
Cash Five,1,14,1999,3,7,39,9,19
Cash Five,1,15,1999,8,12,2,15,19
Cash Five,1,18,1999,12,22,14,8,31
Cash Five,1,19,1999,32,12,29,9,19
Cash Five,1,21,1999,1,39,6,23,24
Cash Five,1,22,1999,16,21,34,19,28
Cash Five,1,25,1999,38,21,15,25,11
Cash Five,1,26,1999,35,28,5,2,38
Cash Five,1,28,1999,2,17,18,20,37
Cash Five,1,29,1999,32,30,39,38,21
Cash Five,2,1,1999,16,2,13,15,25
Cash Five,2,2,1999,29,39,34,17,5
Cash Five,2,4,1999,17,10,15,36,4
Cash Five,2,5,1999,15,14,2,25,24
Cash Five,2,8,1999,23,27,31,8,14
Cash Five,2,9,1999,24,3,39,18,34
Cash Five,2,11,1999,1,31,35,28,29
Cash Five,2,12,1999,5,15,17,22,37
Cash Five,2,15,1999,14,4,23,21,22
Cash Five,2,16,1999,32,38,31,29,6
Cash Five,2,18,1999,34,26,10,11,1
Cash Five,2,19,1999,38,26,21,8,2
Cash Five,2,22,1999,3,39,20,4,29
Cash Five,2,23,1999,15,9,37,8,14
Cash Five,2,25,1999,32,6,2,35,28
Cash Five,2,26,1999,6,27,37,32,23
Cash Five,3,1,1999,24,11,33,6,38
Cash Five,3,2,1999,31,3,36,6,25
Cash Five,3,4,1999,31,14,36,28,27
Cash Five,3,5,1999,37,28,2,3,18
Cash Five,3,8,1999,37,25,11,20,28
Cash Five,3,9,1999,30,9,11,16,21
Cash Five,3,11,1999,15,11,38,31,23
Cash Five,3,12,1999,24,39,10,37,32
Cash Five,3,15,1999,34,19,17,10,20
Cash Five,3,16,1999,24,17,38,16,29
Cash Five,3,18,1999,38,9,25,6,16
Cash Five,3,19,1999,36,20,5,27,23
Cash Five,3,22,1999,27,28,18,7,16
Cash Five,3,23,1999,13,4,12,18,20
Cash Five,3,25,1999,36,10,1,24,16
Cash Five,3,26,1999,15,7,28,20,31
Cash Five,3,29,1999,4,8,21,34,39
Cash Five,3,30,1999,7,13,29,36,16
Cash Five,4,1,1999,24,23,35,19,22
